,Year,FIPS,State,County,Total Votes,Dem,Rep,Lib,Grn
1333,2016,27097,MN,morrison,17534,3637,12925,442,146
1334,2016,27099,MN,mower,17587,7444,8826,620,192
1335,2016,27101,MN,murray,4642,1295,2974,203,22
1336,2016,27103,MN,nicollet,17914,7886,8436,831,250
1337,2016,27105,MN,nobles,8592,2733,5299,258,40
1338,2016,27107,MN,norman,3232,1264,1699,161,29
1339,2016,27109,MN,olmsted,79277,36266,35668,3547,1116
1340,2016,27111,MN,otter tail,32284,9339,20939,1000,245
1341,2016,27113,MN,pennington,6671,2146,4000,315,46
1342,2016,27115,MN,pine,13729,4580,8191,473,147
1343,2016,27117,MN,pipestone,4779,1127,3338,131,44
1344,2016,27119,MN,polk,14698,4712,8979,517,124
1345,2016,27121,MN,pope,6294,2106,3793,221,43
1346,2016,27123,MN,ramsey,269161,176929,70778,9608,4546
1347,2016,27125,MN,red lake,1871,540,1141,100,23
1348,2016,27127,MN,redwood,7566,1887,5137,242,77
1349,2016,27129,MN,renville,7563,2117,4890,244,66
1350,2016,27131,MN,rice,32217,14437,15429,1230,386
1351,2016,27133,MN,rock,4807,1373,3091,155,40
1352,2016,27135,MN,roseau,7767,1856,5451,220,42
1353,2016,27139,MN,scott,74390,28502,39948,3400,741
1354,2016,27141,MN,sherburne,47938,13299,31049,1927,458
1355,2016,27143,MN,sibley,7727,1954,5193,291,64
1356,2016,27137,MN,st. louis,111260,57769,44631,4366,1878
1357,2016,27145,MN,stearns,78985,25575,47618,2972,954
1358,2016,27147,MN,steele,19040,6239,11198,808,208
1359,2016,27149,MN,stevens,5350,2116,2800,205,69
1360,2016,27151,MN,swift,4968,1679,2962,153,32
1361,2016,27153,MN,todd,11944,2783,8485,287,96
1362,2016,27155,MN,traverse,1791,631,1050,41,16
1363,2016,27157,MN,wabasha,11764,3866,6989,467,127
1364,2016,27159,MN,wadena,6894,1684,4837,164,58
1365,2016,27161,MN,waseca,9579,2838,5967,387,106
1366,2016,27163,MN,washington,142843,67086,64429,6180,1478
1367,2016,27165,MN,watonwan,4971,1814,2768,156,52
1368,2016,27167,MN,wilkin,3279,893,2129,146,34
1369,2016,27169,MN,winona,25852,11366,12122,1165,531
1370,2016,27171,MN,wright,69154,20336,43274,3002,547
1371,2016,27173,MN,yellow medicine,5253,1524,3382,163,37
1372,2016,28001,MS,adams,12214,6921,5125,102,25
1373,2016,28003,MS,alcorn,14781,2684,11817,167,38
1374,2016,28005,MS,amite,7033,2688,4282,38,7
1375,2016,28007,MS,attala,7242,2847,4288,50,14
1376,2016,28009,MS,benton,3996,1713,2240,28,9
1377,2016,28011,MS,bolivar,12831,8410,4251,92,30
1378,2016,28013,MS,calhoun,6339,1884,4360,49,10
1379,2016,28015,MS,carroll,5470,1648,3774,28,9
1380,2016,28017,MS,chickasaw,7890,3649,4127,61,12
1381,2016,28019,MS,choctaw,4020,1198,2763,26,12
1382,2016,28021,MS,claiborne,2954,2523,414,5,3
1383,2016,28023,MS,clarke,7713,2556,5088,29,15
1384,2016,28025,MS,clay,9960,5695,4136,68,20
1385,2016,28027,MS,coahoma,8912,6378,2426,53,13
1386,2016,28029,MS,copiah,11906,6203,5576,65,15
1387,2016,28031,MS,covington,8790,3267,5423,61,12
1388,2016,28033,MS,desoto,64022,19892,42155,1305,299
1389,2016,28035,MS,forrest,27284,11271,15149,584,142
1390,2016,28037,MS,franklin,4219,1471,2685,21,14
1391,2016,28039,MS,george,9831,1013,8652,89,20
1392,2016,28041,MS,greene,5325,956,4309,28,4
1393,2016,28043,MS,grenada,10442,4386,5940,68,20
1394,2016,28045,MS,hancock,17517,3320,13720,309,81
1395,2016,28047,MS,harrison,62076,20679,39710,1183,322
1396,2016,28049,MS,hinds,91536,64922,24919,937,441
1397,2016,28051,MS,holmes,7045,5820,1151,22,18
1398,2016,28053,MS,humphreys,3599,2652,924,10,2
1399,2016,28055,MS,issaquena,699,395,298,4,0
1400,2016,28057,MS,itawamba,9634,1100,8385,84,19
1401,2016,28059,MS,jackson,45465,13087,31204,820,152
1402,2016,28061,MS,jasper,8468,4367,4032,28,6
1403,2016,28063,MS,jefferson,3859,3337,489,13,7
1404,2016,28065,MS,jefferson davis,6237,3720,2466,21,3
1405,2016,28067,MS,jones,28250,7748,20076,267,52
1406,2016,28069,MS,kemper,4639,2827,1778,18,1
1407,2016,28071,MS,lafayette,19642,7968,10872,577,134
1408,2016,28073,MS,lamar,24179,5044,18493,446,74
1409,2016,28075,MS,lauderdale,28967,10910,17574,296,70
1410,2016,28077,MS,lawrence,6329,2181,4072,39,15
1411,2016,28079,MS,leake,8436,3579,4775,39,13
1412,2016,28081,MS,lee,31974,9635,21695,390,120
1413,2016,28083,MS,leflore,9566,6677,2757,73,25
1414,2016,28085,MS,lincoln,15193,4458,10550,89,26
1415,2016,28087,MS,lowndes,25139,11545,13124,281,94
1416,2016,28089,MS,madison,45048,18358,25607,748,127
1417,2016,28091,MS,marion,11443,3572,7697,105,30
1418,2016,28093,MS,marshall,14698,7944,6525,95,55
1419,2016,28095,MS,monroe,15781,5485,10107,106,28
1420,2016,28097,MS,montgomery,4162,1775,2334,25,7
1421,2016,28099,MS,neshoba,10438,2668,7613,83,18
1422,2016,28101,MS,newton,8594,2549,5929,59,18
1423,2016,28103,MS,noxubee,5538,4330,1181,12,6
1424,2016,28105,MS,oktibbeha,16151,7851,7671,420,94
1425,2016,28107,MS,panola,14854,7300,7371,95,20
1426,2016,28109,MS,pearl river,18893,2919,15530,275,75
1427,2016,28111,MS,perry,5432,1220,4135,47,5
1428,2016,28113,MS,pike,15633,7636,7748,138,40
1429,2016,28115,MS,pontotoc,11811,2123,9442,138,33
1430,2016,28117,MS,prentiss,9871,2067,7647,79,25
1431,2016,28119,MS,quitman,3353,2303,998,20,7
1432,2016,28121,MS,rankin,61356,13741,46168,946,212
1433,2016,28123,MS,scott,9867,3999,5742,75,19
1434,2016,28125,MS,sharkey,1926,1290,619,8,2
1435,2016,28127,MS,simpson,11416,3871,7393,74,22
1436,2016,28129,MS,smith,7556,1598,5877,51,7
1437,2016,28131,MS,stone,6368,1400,4810,104,14
1438,2016,28133,MS,sunflower,9406,6560,2768,27,20
1439,2016,28135,MS,tallahatchie,5870,3337,2462,31,8
1440,2016,28137,MS,tate,11389,3804,7385,110,20
1441,2016,28139,MS,tippah,9143,1808,7182,72,22
1442,2016,28141,MS,tishomingo,8310,990,7117,138,27
1443,2016,28143,MS,tunica,3463,2577,840,18,8
1444,2016,28145,MS,union,11374,1969,9161,129,20
1445,2016,28147,MS,walthall,5909,2475,3374,24,9
1446,2016,28149,MS,warren,18287,8518,9420,217,53
1447,2016,28151,MS,washington,14571,9847,4541,99,31
1448,2016,28153,MS,wayne,9534,3493,5957,45,3
1449,2016,28155,MS,webster,5024,1001,3949,27,15
1450,2016,28157,MS,wilkinson,4174,2826,1305,15,4
1451,2016,28159,MS,winston,8771,3778,4874,54,29
1452,2016,28161,MS,yalobusha,6058,2574,3366,70,23
1453,2016,28163,MS,yazoo,9892,5221,4568,47,6
1454,2016,29001,MO,adair,10137,3495,6019,426,147
1455,2016,29003,MO,andrew,9140,2045,6665,336,64
1456,2016,29005,MO,atchison,2723,541,2059,104,14
1457,2016,29007,MO,audrain,10043,2567,6981,363,73
1458,2016,29009,MO,barry,14604,2710,11427,338,66
1459,2016,29011,MO,barton,5932,795,4958,135,22
1460,2016,29013,MO,bates,8021,1617,6000,306,55
1461,2016,29015,MO,benton,9584,2024,7212,278,41
1462,2016,29017,MO,bollinger,5669,705,4827,97,12
1463,2016,29019,MO,boone,83312,41072,36146,4262,1279
1464,2016,29021,MO,buchanan,35563,12010,21315,1709,343
1465,2016,29023,MO,butler,17232,3036,13647,392,98
1466,2016,29025,MO,caldwell,4309,837,3231,188,26
1467,2016,29027,MO,callaway,19127,4988,13052,752,182
1468,2016,29029,MO,camden,22182,4706,16721,588,110
1469,2016,29031,MO,cape girardeau,36875,8468,26939,1106,238
1470,2016,29033,MO,carroll,4361,745,3480,106,17
1471,2016,29035,MO,carter,2842,436,2323,54,18
1472,2016,29037,MO,cass,50715,14816,33006,2152,420
1473,2016,29039,MO,cedar,6278,1010,5019,179,30
1474,2016,29041,MO,chariton,3962,888,2948,97,10
1475,2016,29043,MO,christian,41394,8505,30941,1494,245
1476,2016,29045,MO,clark,3316,724,2458,101,22
1477,2016,29047,MO,clay,109237,45182,57328,5132,1093
1478,2016,29049,MO,clinton,10197,2572,7058,432,77
1479,2016,29051,MO,cole,37261,10907,24610,1376,253
1480,2016,29053,MO,cooper,7976,1932,5623,306,58
1481,2016,29055,MO,crawford,9920,1824,7724,224,91
1482,2016,29057,MO,dade,3951,637,3184,94,16
1483,2016,29059,MO,dallas,7440,1271,5895,180,48
1484,2016,29061,MO,daviess,3689,730,2763,143,18
1485,2016,29063,MO,dekalb,4590,824,3540,178,30
1486,2016,29065,MO,dent,6778,978,5599,136,36
1487,2016,29067,MO,douglas,6664,984,5486,135,21
1488,2016,29069,MO,dunklin,10574,2360,8026,142,30
1489,2016,29071,MO,franklin,50045,12339,35420,1627,428
1490,2016,29073,MO,gasconade,7444,1519,5670,180,47
1491,2016,29075,MO,gentry,3033,605,2304,108,9
1492,2016,29077,MO,greene,127609,42400,77387,5706,1452
1493,2016,29079,MO,grundy,4413,780,3462,118,28
1494,2016,29081,MO,harrison,3682,574,2965,97,19
1495,2016,29083,MO,henry,9855,2356,7072,311,61
1496,2016,29085,MO,hickory,4717,1016,3539,108,31
1497,2016,29087,MO,holt,2348,346,1926,66,6
1498,2016,29089,MO,howard,4851,1279,3277,209,41
1499,2016,29091,MO,howell,17415,2880,13888,434,131
1500,2016,29093,MO,iron,4260,933,3173,110,30
1501,2016,29095,MO,jackson,294063,163723,114777,10689,3457
1502,2016,29097,MO,jasper,48179,10565,35058,1759,484
1503,2016,29099,MO,jefferson,105969,31546,68973,3966,930
1504,2016,29101,MO,johnson,21087,5924,13702,1094,205
1505,2016,29103,MO,knox,1867,379,1413,53,12
1506,2016,29105,MO,laclede,15959,2543,12834,426,87
1507,2016,29107,MO,lafayette,15815,4047,10977,597,92
1508,2016,29109,MO,lawrence,16674,2898,13084,471,104
1509,2016,29111,MO,lewis,4452,933,3343,127,26
1510,2016,29113,MO,lincoln,24857,5561,18111,808,197
1511,2016,29115,MO,linn,5572,1239,4084,172,54
1512,2016,29117,MO,livingston,6408,1265,4879,213,20
1513,2016,29121,MO,macon,7579,1518,5794,175,57
1514,2016,29123,MO,madison,5318,1005,4102,150,30
1515,2016,29125,MO,maries,4498,794,3559,110,23
1516,2016,29127,MO,marion,12902,2993,9418,379,63
1517,2016,29119,MO,mcdonald,8233,1329,6599,191,70
1518,2016,29129,MO,mercer,1739,216,1486,27,2
1519,2016,29131,MO,miller,11414,1750,9285,283,58
1520,2016,29133,MO,mississippi,5165,1458,3600,79,15
1521,2016,29135,MO,moniteau,6808,1237,5344,175,26
1522,2016,29137,MO,monroe,4147,853,3159,114,13
1523,2016,29139,MO,montgomery,5424,1118,4124,133,32
1524,2016,29141,MO,morgan,8815,1768,6757,202,51
1525,2016,29143,MO,new madrid,7352,1933,5270,106,24
1526,2016,29145,MO,newton,26506,4988,20546,641,168
1527,2016,29147,MO,nodaway,9439,2529,6379,401,61
1528,2016,29149,MO,oregon,4664,865,3668,88,14
1529,2016,29151,MO,osage,7078,998,5845,182,34
1530,2016,29153,MO,ozark,4501,724,3639,70,41
1531,2016,29155,MO,pemiscot,6025,1946,3964,78,21
1532,2016,29157,MO,perry,8732,1520,6907,231,39
1533,2016,29159,MO,pettis,18045,4322,12792,733,112
1534,2016,29161,MO,phelps,18499,4761,12699,746,198
1535,2016,29163,MO,pike,7375,1806,5274,208,50
1536,2016,29165,MO,platte,46641,18915,24975,2154,394
1537,2016,29167,MO,polk,13709,2630,10435,479,77
1538,2016,29169,MO,pulaski,13443,2918,9870,477,106
1539,2016,29171,MO,putnam,2342,352,1936,36,13
1540,2016,29173,MO,ralls,5266,1138,3969,120,17
1541,2016,29175,MO,randolph,10309,2283,7529,392,60
1542,2016,29177,MO,ray,10835,3088,7103,508,61
1543,2016,29179,MO,reynolds,3032,540,2402,62,20
1544,2016,29181,MO,ripley,5518,830,4520,115,35
1545,2016,29186,MO,ste. genevieve,8459,2540,5495,323,55
1546,2016,29195,MO,saline,9245,2787,5977,383,69
1547,2016,29197,MO,schuyler,1933,354,1505,65,7
1548,2016,29199,MO,scotland,1968,365,1525,50,18
1549,2016,29201,MO,scott,17244,3574,13168,373,79
1550,2016,29203,MO,shannon,3904,776,2966,106,28
1551,2016,29205,MO,shelby,3252,606,2524,92,16
1552,2016,29183,MO,st. charles,199513,68225,120899,7913,1685
1553,2016,29185,MO,st. clair,4630,936,3501,146,24
1554,2016,29187,MO,st. francois,24714,6250,17467,712,171
1555,2016,29510,MO,st. louis city,127403,101487,20281,3405,1945
1556,2016,29189,MO,st. louis,503493,280866,199081,16310,5072
1557,2016,29207,MO,stoddard,13278,1873,11077,238,45
1558,2016,29209,MO,stone,16538,2886,13149,382,59
1559,2016,29211,MO,sullivan,2484,526,1884,58,9
1560,2016,29213,MO,taney,23399,4367,18240,521,129
1561,2016,29215,MO,texas,10935,1728,8875,222,52
1562,2016,29217,MO,vernon,8576,1706,6526,235,67
1563,2016,29219,MO,warren,15766,3915,11109,534,116
1564,2016,29221,MO,washington,9279,1926,7047,197,60
1565,2016,29223,MO,wayne,5738,946,4640,105,29
1566,2016,29225,MO,webster,16690,3173,12829,514,85
1567,2016,29227,MO,worth,1046,195,808,32,5
1568,2016,29229,MO,wright,8086,1166,6703,153,22
1569,2016,30001,MT,beaverhead,4676,1115,3243,249,69
1570,2016,30003,MT,big horn,4148,2061,1833,184,70
1571,2016,30005,MT,blaine,2621,1187,1259,102,73
1572,2016,30007,MT,broadwater,3097,566,2329,165,37
1573,2016,30009,MT,carbon,5923,1824,3729,302,68
1574,2016,30011,MT,carter,777,70,677,24,6
1575,2016,30013,MT,cascade,33791,12053,19343,1955,440
1576,2016,30015,MT,chouteau,2571,729,1676,130,36
1577,2016,30017,MT,custer,5145,1172,3638,300,35
1578,2016,30019,MT,daniels,952,167,729,50,6
1579,2016,30021,MT,dawson,4297,786,3298,180,33
1580,2016,30023,MT,deer lodge,4099,2018,1736,274,71
1581,2016,30025,MT,fallon,1474,154,1276,41,3
1582,2016,30027,MT,fergus,5782,1196,4235,300,51
1583,2016,30029,MT,flathead,46144,13233,30079,2182,650
1584,2016,30031,MT,gallatin,52169,23879,23360,3902,1028
1585,2016,30033,MT,garfield,715,34,653,27,1
1586,2016,30035,MT,glacier,4969,3076,1598,202,93
1587,2016,30037,MT,golden valley,468,71,365,29,3
1588,2016,30039,MT,granite,1762,469,1185,83,25
1589,2016,30041,MT,hill,6347,2350,3446,433,118
1590,2016,30043,MT,jefferson,6535,1975,4099,386,75
1591,2016,30045,MT,judith basin,1189,232,867,78,12
1592,2016,30047,MT,lake,12898,4703,7453,525,217
1593,2016,30049,MT,lewis and clark,33697,14331,16665,2163,538
1594,2016,30051,MT,liberty,949,205,695,47,2
1595,2016,30053,MT,lincoln,9250,2040,6720,395,95
1596,2016,30057,MT,madison,4708,1175,3280,195,58
1597,2016,30055,MT,mccone,1056,154,858,37,7
1598,2016,30059,MT,meagher,970,191,728,41,10
1599,2016,30061,MT,mineral,1974,515,1322,102,35
1600,2016,30063,MT,missoula,57271,30740,21699,3227,1605
1601,2016,30065,MT,musselshell,2404,331,1961,94,18
1602,2016,30067,MT,park,9056,3521,4872,476,187
1603,2016,30069,MT,petroleum,319,30,276,12,1
1604,2016,30071,MT,phillips,2147,315,1715,98,19
1605,2016,30073,MT,pondera,2692,737,1786,135,34
1606,2016,30075,MT,powder river,1047,127,880,39,1
1607,2016,30077,MT,powell,2768,549,2017,162,40
1608,2016,30079,MT,prairie,686,100,555,30,1
1609,2016,30081,MT,ravalli,22063,6166,14673,969,255
1610,2016,30083,MT,richland,4812,669,3885,236,22
1611,2016,30085,MT,roosevelt,3486,1504,1722,170,90
1612,2016,30087,MT,rosebud,3357,969,2211,146,31
1613,2016,30089,MT,sanders,5871,1211,4268,298,94
1614,2016,30091,MT,sheridan,1825,476,1237,92,20
1615,2016,30093,MT,silver bow,16122,8545,6252,1036,289
1616,2016,30095,MT,stillwater,4816,904,3630,248,34
1617,2016,30097,MT,sweet grass,2077,398,1580,76,23
1618,2016,30099,MT,teton,3143,803,2152,161,27
1619,2016,30101,MT,toole,2018,399,1495,96,28
1620,2016,30103,MT,treasure,441,59,350,26,6
1621,2016,30105,MT,valley,3860,886,2697,234,43
1622,2016,30107,MT,wheatland,932,179,698,41,14
1623,2016,30109,MT,wibaux,533,55,460,18,0
1624,2016,30111,MT,yellowstone,64675,21117,38675,4061,822
1625,2016,31001,NE,adams,13172,3272,9205,585,0
1626,2016,31003,NE,antelope,3220,381,2717,103,0
1627,2016,31005,NE,arthur,263,16,237,10,0
1628,2016,31007,NE,banner,390,18,355,14,0
1629,2016,31009,NE,blaine,313,30,273,10,0
1630,2016,31011,NE,boone,2867,414,2299,137,0
1631,2016,31013,NE,box butte,4761,953,3550,223,0
1632,2016,31015,NE,boyd,1142,128,978,23,0
1633,2016,31017,NE,brown,1579,153,1380,39,0
1634,2016,31019,NE,buffalo,20477,4690,14424,1144,0
1635,2016,31021,NE,burt,3523,928,2360,196,0
1636,2016,31023,NE,butler,3914,690,3068,129,0
1637,2016,31025,NE,cass,12609,3461,8388,629,0
1638,2016,31027,NE,cedar,4360,572,3533,224,0
1639,2016,31029,NE,chase,1851,171,1621,53,0
1640,2016,31031,NE,cherry,3082,317,2623,127,0
1641,2016,31033,NE,cheyenne,4569,702,3610,211,0
1642,2016,31035,NE,clay,2973,470,2373,115,0
1643,2016,31037,NE,colfax,3172,857,2171,118,0
1644,2016,31039,NE,cuming,3988,712,3095,156,0
1645,2016,31041,NE,custer,5489,635,4616,201,0
1646,2016,31043,NE,dakota,7259,2904,4028,268,0
1647,2016,31045,NE,dawes,3578,785,2559,186,0
1648,2016,31047,NE,dawson,8486,2116,5935,377,0
1649,2016,31049,NE,deuel,977,120,809,47,0
1650,2016,31051,NE,dixon,2744,556,2041,130,0
1651,2016,31053,NE,dodge,14959,4451,9736,617,0
1652,2016,31055,NE,douglas,219531,105207,102151,9573,0
1653,2016,31057,NE,dundy,949,89,823,31,0
1654,2016,31059,NE,fillmore,2879,610,2100,149,0
1655,2016,31061,NE,franklin,1656,250,1345,54,0
1656,2016,31063,NE,frontier,1310,161,1106,35,0
1657,2016,31065,NE,furnas,2315,304,1915,85,0
1658,2016,31067,NE,gage,9854,2930,6333,489,0
1659,2016,31069,NE,garden,1063,153,869,39,0
1660,2016,31071,NE,garfield,968,121,819,23,0
1661,2016,31073,NE,gosper,1000,165,792,37,0
1662,2016,31075,NE,grant,394,20,367,6,0
1663,2016,31077,NE,greeley,1165,210,911,38,0
1664,2016,31079,NE,hall,21331,6142,14139,866,0
1665,2016,31081,NE,hamilton,4902,873,3763,223,0
1666,2016,31083,NE,harlan,1582,219,1302,54,0
1667,2016,31085,NE,hayes,510,30,471,8,0
1668,2016,31087,NE,hitchcock,1440,158,1216,60,0
1669,2016,31089,NE,holt,4979,522,4275,155,0
1670,2016,31091,NE,hooker,414,40,355,16,0
1671,2016,31093,NE,howard,2958,544,2284,108,0
1672,2016,31095,NE,jefferson,3430,831,2387,182,0
1673,2016,31097,NE,johnson,2051,560,1348,121,0
1674,2016,31099,NE,kearney,3242,550,2519,147,0
1675,2016,31101,NE,keith,3945,560,3203,158,0
1676,2016,31103,NE,keya paha,514,39,458,17,0
1677,2016,31105,NE,kimball,1636,227,1317,74,0
1678,2016,31107,NE,knox,4061,715,3181,136,0
1679,2016,31109,NE,lancaster,129803,60533,60456,6915,0
1680,2016,31111,NE,lincoln,15674,2878,11992,698,0
1681,2016,31113,NE,logan,451,32,400,18,0
1682,2016,31115,NE,loup,382,48,323,10,0
1683,2016,31119,NE,madison,13956,2663,10518,654,0
1684,2016,31117,NE,mcpherson,286,14,257,14,0
1685,2016,31121,NE,merrick,3707,601,2914,165,0
1686,2016,31123,NE,morrill,2166,282,1788,82,0
1687,2016,31125,NE,nance,1599,280,1257,47,0
1688,2016,31127,NE,nemaha,3035,765,2068,176,0
1689,2016,31129,NE,nuckolls,2153,348,1709,77,0
1690,2016,31131,NE,otoe,7279,2017,4833,372,0
1691,2016,31133,NE,pawnee,1314,279,970,55,0
1692,2016,31135,NE,perkins,1418,160,1202,52,0
1693,2016,31137,NE,phelps,4609,571,3832,188,0
1694,2016,31139,NE,pierce,3580,382,3052,125,0
1695,2016,31141,NE,platte,14047,2612,10864,487,0
1696,2016,31143,NE,polk,2538,411,2019,102,0
1697,2016,31145,NE,red willow,5061,638,4212,185,0
1698,2016,31147,NE,richardson,3666,798,2684,157,0
1699,2016,31149,NE,rock,793,70,687,32,0
1700,2016,31151,NE,saline,4795,1630,2849,267,0
1701,2016,31153,NE,sarpy,77781,27704,44649,4611,0
1702,2016,31155,NE,saunders,10598,2509,7486,508,0
1703,2016,31157,NE,scotts bluff,13895,3151,9952,670,0
1704,2016,31159,NE,seward,7754,1881,5451,340,0
1705,2016,31161,NE,sheridan,2565,286,2192,69,0
1706,2016,31163,NE,sherman,1553,338,1143,59,0
1707,2016,31165,NE,sioux,709,77,602,26,0
1708,2016,31167,NE,stanton,2748,417,2173,144,0
1709,2016,31169,NE,thayer,2613,490,1993,120,0
1710,2016,31171,NE,thomas,387,30,344,10,0
1711,2016,31173,NE,thurston,2029,911,1013,56,0
1712,2016,31175,NE,valley,2172,337,1770,53,0
1713,2016,31177,NE,washington,10584,2606,7374,509,0
1714,2016,31179,NE,wayne,3740,828,2675,202,0
1715,2016,31181,NE,webster,1687,306,1320,51,0
1716,2016,31183,NE,wheeler,459,62,377,16,0
1717,2016,31185,NE,york,6256,1181,4686,337,0
1718,2016,32510,NV,carson city,25016,9610,13125,1159,0
1719,2016,32001,NV,churchill,10936,2210,7828,450,0
1720,2016,32003,NV,clark,765421,401068,319571,22407,0
1721,2016,32005,NV,douglas,27871,8453,17406,1002,0
1722,2016,32007,NV,elko,18545,3400,13542,824,0
1723,2016,32009,NV,esmeralda,423,65,329,15,0
1724,2016,32011,NV,eureka,854,74,723,19,0
1725,2016,32013,NV,humboldt,6433,1386,4521,269,0
1726,2016,32015,NV,lander,2413,403,1828,79,0
1727,2016,32017,NV,lincoln,2132,285,1671,62,0
1728,2016,32019,NV,lyon,23762,6146,16005,813,0
1729,2016,32021,NV,mineral,1997,637,1179,88,0
1730,2016,32023,NV,nye,19592,5095,13320,552,0
1731,2016,32027,NV,pershing,1982,430,1403,58,0
1732,2016,32029,NV,storey,2558,752,1616,100,0
1733,2016,32031,NV,washoe,209282,97032,94529,9251,0
1734,2016,32033,NV,white pine,3773,707,2723,151,0
1735,2016,33001,NH,belknap,34462,13517,19315,1346,284
1736,2016,33003,NH,carroll,29063,12987,14635,1185,256
1737,2016,33005,NH,cheshire,41080,22064,16876,1656,484
1738,2016,33007,NH,coos,15255,6558,7951,576,170
1739,2016,33009,NH,grafton,50065,28510,19010,1967,578
1740,2016,33011,NH,hillsborough,210622,99589,100013,9268,1752
1741,2016,33013,NH,merrimack,81982,40198,37674,3378,732
1742,2016,33015,NH,rockingham,179005,79994,90447,7336,1228
1743,2016,33017,NH,strafford,67918,34894,29072,3258,694
1744,2016,33019,NH,sullivan,22101,10210,10796,857,238
1745,2016,34001,NJ,atlantic,105738,54472,47882,1915,933
1746,2016,34003,NJ,bergen,383965,209251,163220,7037,3709
1747,2016,34005,NJ,burlington,194988,108361,79539,4381,2138
1748,2016,34007,NJ,camden,220437,142375,71020,4142,1932
1749,2016,34009,NJ,cape may,48375,18626,28237,895,387
1750,2016,34011,NJ,cumberland,53018,27045,24213,1029,486
1751,2016,34013,NJ,essex,299808,231031,62059,3028,2830
1752,2016,34015,NJ,gloucester,138388,66355,66949,3193,1243
1753,2016,34017,NJ,hudson,201425,149980,45615,2603,2436
1754,2016,34019,NJ,hunterdon,70582,28797,38565,2208,805
1755,2016,34021,NJ,mercer,141332,93721,42604,2907,1519
1756,2016,34023,NJ,middlesex,282668,164887,108981,4686,3050
1757,2016,34025,NJ,monmouth,311474,135825,165305,6321,3138
1758,2016,34027,NJ,morris,248848,114437,125376,5903,2516
1759,2016,34029,NJ,ocean,259592,81845,170103,4563,2012
1760,2016,34031,NJ,passaic,189099,112608,71488,2478,1896
1761,2016,34033,NJ,salem,29220,11766,16256,855,236
1762,2016,34035,NJ,somerset,154249,83839,64640,3694,1532
1763,2016,34037,NJ,sussex,73860,24132,46486,2018,840
1764,2016,34039,NJ,union,219385,145412,67582,3598,1760
1765,2016,34041,NJ,warren,48442,16991,29393,1241,551
1766,2016,35001,NM,bernalillo,269861,141960,93874,29393,3572
1767,2016,35003,NM,catron,2024,426,1453,109,23
1768,2016,35005,NM,chaves,20159,5530,12869,1606,86
1769,2016,35006,NM,cibola,7975,3721,3179,961,73
1770,2016,35007,NM,colfax,5271,2118,2569,524,37
1771,2016,35009,NM,curry,11292,2776,7560,842,65
1772,2016,35011,NM,de baca,903,192,617,88,6
1773,2016,35013,NM,dona ana,69324,37543,25095,5413,941
1774,2016,35015,NM,eddy,19523,5008,13124,1262,84
1775,2016,35017,NM,grant,12633,6226,5251,888,218
1776,2016,35019,NM,guadalupe,1809,962,591,237,18
1777,2016,35021,NM,harding,527,156,311,55,3
1778,2016,35023,NM,hidalgo,1836,780,906,137,5
1779,2016,35025,NM,lea,17369,3877,12306,1081,53
1780,2016,35027,NM,lincoln,8856,2329,5889,559,59
1781,2016,35028,NM,los alamos,10430,5443,3329,1498,119
1782,2016,35029,NM,luna,7245,3195,3478,481,66
1783,2016,35031,NM,mckinley,20791,13162,4893,2319,269
1784,2016,35033,NM,mora,2429,1533,662,193,35
1785,2016,35035,NM,otero,19636,6033,11756,1584,164
1786,2016,35037,NM,quay,3550,1016,2208,299,15
1787,2016,35039,NM,rio arriba,14767,9534,3583,1418,186
1788,2016,35041,NM,roosevelt,5855,1445,3865,474,47
1789,2016,35045,NM,san juan,45476,12826,27879,4177,351
1790,2016,35047,NM,san miguel,10662,7249,2302,910,158
1791,2016,35043,NM,sandoval,60597,27405,25748,6588,618
1792,2016,35049,NM,santa fe,70082,49956,14198,4313,1421
1793,2016,35051,NM,sierra,5129,1600,2998,437,75
1794,2016,35053,NM,socorro,6756,3275,2592,794,58
1795,2016,35055,NM,taos,15072,10550,2706,1170,608
1796,2016,35057,NM,torrance,6250,1770,3695,688,66
1797,2016,35059,NM,union,1688,318,1214,133,13
1798,2016,35061,NM,valencia,27350,10810,13175,3038,217
1799,2016,36001,NY,albany,125644,74775,44227,4351,2291
1800,2016,36003,NY,allegany,17111,4473,11712,675,251
1801,2016,36005,NY,bronx,358857,318403,34424,2070,3960
1802,2016,36007,NY,broome,77657,35212,38077,2963,1405
1803,2016,36009,NY,cattaraugus,28961,8717,18668,1157,419
1804,2016,36011,NY,cayuga,30124,12202,16194,1255,473
1805,2016,36013,NY,chautauqua,49381,17281,29418,1985,697
1806,2016,36015,NY,chemung,33195,12394,19025,1347,429
1807,2016,36017,NY,chenango,18113,5943,11024,823,323
1808,2016,36019,NY,clinton,28378,13446,13181,1185,566
1809,2016,36021,NY,columbia,27255,13123,12756,839,537
1810,2016,36023,NY,cortland,18424,7976,9207,888,353
1811,2016,36025,NY,delaware,17778,5825,11012,597,344
1812,2016,36027,NY,dutchess,120199,56874,58163,3304,1858
1813,2016,36029,NY,erie,383248,192065,173817,11542,5824
1814,2016,36031,NY,essex,15079,6760,7275,664,380
1815,2016,36033,NY,franklin,15148,6517,7636,657,338
