,state_abbr,county_name,party,votes_total_2016
3412,IA,Floyd,OTH,73.0
3413,IA,Floyd,PEC,63.0
3414,IA,Floyd,GRN,60.0
3415,IA,Franklin,GOP,3153.0
3416,IA,Franklin,DEM,1490.0
3417,IA,Franklin,LIB,187.0
3418,IA,Franklin,GRN,31.0
3419,IA,Franklin,OTH,27.0
3420,IA,Franklin,PEC,27.0
3421,IA,Fremont,GOP,2401.0
3422,IA,Fremont,DEM,959.0
3423,IA,Fremont,LIB,115.0
3424,IA,Fremont,OTH,39.0
3425,IA,Fremont,GRN,21.0
3426,IA,Fremont,PEC,19.0
3427,IA,Greene,GOP,2819.0
3428,IA,Greene,DEM,1688.0
3429,IA,Greene,LIB,160.0
3430,IA,Greene,OTH,35.0
3431,IA,Greene,GRN,31.0
3432,IA,Greene,PEC,29.0
3433,IA,Grundy,GOP,4516.0
3434,IA,Grundy,DEM,1847.0
3435,IA,Grundy,LIB,233.0
3436,IA,Grundy,OTH,74.0
3437,IA,Grundy,PEC,58.0
3438,IA,Grundy,GRN,38.0
3439,IA,Guthrie,GOP,3603.0
3440,IA,Guthrie,DEM,1720.0
3441,IA,Guthrie,LIB,256.0
3442,IA,Guthrie,OTH,42.0
3443,IA,Guthrie,GRN,18.0
3444,IA,Guthrie,PEC,15.0
3445,IA,Hamilton,GOP,4450.0
3446,IA,Hamilton,DEM,2715.0
3447,IA,Hamilton,LIB,259.0
3448,IA,Hamilton,OTH,67.0
3449,IA,Hamilton,PEC,67.0
3450,IA,Hamilton,GRN,31.0
3451,IA,Hancock,GOP,3972.0
3452,IA,Hancock,DEM,1582.0
3453,IA,Hancock,LIB,165.0
3454,IA,Hancock,OTH,45.0
3455,IA,Hancock,PEC,29.0
3456,IA,Hancock,GRN,22.0
3457,IA,Hardin,GOP,5231.0
3458,IA,Hardin,DEM,2774.0
3459,IA,Hardin,LIB,294.0
3460,IA,Hardin,PEC,68.0
3461,IA,Hardin,GRN,28.0
3462,IA,Hardin,OTH,28.0
3463,IA,Harrison,GOP,4892.0
3464,IA,Harrison,DEM,2123.0
3465,IA,Harrison,LIB,209.0
3466,IA,Harrison,OTH,65.0
3467,IA,Harrison,GRN,50.0
3468,IA,Harrison,PEC,39.0
3469,IA,Henry,GOP,5764.0
3470,IA,Henry,DEM,2897.0
3471,IA,Henry,LIB,336.0
3472,IA,Henry,GRN,113.0
3473,IA,Henry,PEC,99.0
3474,IA,Henry,OTH,77.0
3475,IA,Howard,GOP,2611.0
3476,IA,Howard,DEM,1674.0
3477,IA,Howard,LIB,130.0
3478,IA,Howard,OTH,40.0
3479,IA,Howard,GRN,38.0
3480,IA,Howard,PEC,14.0
3481,IA,Humboldt,GOP,3564.0
3482,IA,Humboldt,DEM,1251.0
3483,IA,Humboldt,LIB,127.0
3484,IA,Humboldt,PEC,40.0
3485,IA,Humboldt,OTH,31.0
3486,IA,Humboldt,GRN,20.0
3487,IA,Ida,GOP,2655.0
3488,IA,Ida,DEM,792.0
3489,IA,Ida,LIB,103.0
3490,IA,Ida,OTH,16.0
3491,IA,Ida,PEC,15.0
3492,IA,Ida,GRN,9.0
3493,IA,Iowa,GOP,5193.0
3494,IA,Iowa,DEM,3070.0
3495,IA,Iowa,LIB,315.0
3496,IA,Iowa,OTH,96.0
3497,IA,Iowa,GRN,61.0
3498,IA,Iowa,PEC,54.0
3499,IA,Jackson,GOP,5821.0
3500,IA,Jackson,DEM,3837.0
3501,IA,Jackson,LIB,318.0
3502,IA,Jackson,OTH,88.0
3503,IA,Jackson,GRN,85.0
3504,IA,Jackson,PEC,55.0
3505,IA,Jasper,GOP,10556.0
3506,IA,Jasper,DEM,7108.0
3507,IA,Jasper,LIB,715.0
3508,IA,Jasper,OTH,211.0
3509,IA,Jasper,GRN,95.0
3510,IA,Jasper,PEC,91.0
3511,IA,Jefferson,GOP,3738.0
3512,IA,Jefferson,DEM,3702.0
3513,IA,Jefferson,GRN,255.0
3514,IA,Jefferson,LIB,246.0
3515,IA,Jefferson,OTH,35.0
3516,IA,Jefferson,PEC,25.0
3517,IA,Johnson,DEM,49942.0
3518,IA,Johnson,GOP,20993.0
3519,IA,Johnson,LIB,2743.0
3520,IA,Johnson,GRN,874.0
3521,IA,Johnson,PEC,711.0
3522,IA,Johnson,OTH,374.0
3523,IA,Jones,GOP,5718.0
3524,IA,Jones,DEM,3779.0
3525,IA,Jones,LIB,305.0
3526,IA,Jones,OTH,98.0
3527,IA,Jones,GRN,62.0
3528,IA,Jones,PEC,49.0
3529,IA,Keokuk,GOP,3385.0
3530,IA,Keokuk,DEM,1265.0
3531,IA,Keokuk,LIB,139.0
3532,IA,Keokuk,GRN,28.0
3533,IA,Keokuk,OTH,26.0
3534,IA,Keokuk,PEC,15.0
3535,IA,Kossuth,GOP,5637.0
3536,IA,Kossuth,DEM,2529.0
3537,IA,Kossuth,LIB,193.0
3538,IA,Kossuth,OTH,77.0
3539,IA,Kossuth,PEC,36.0
3540,IA,Kossuth,GRN,33.0
3541,IA,Lee,GOP,8762.0
3542,IA,Lee,DEM,6195.0
3543,IA,Lee,LIB,502.0
3544,IA,Lee,OTH,205.0
3545,IA,Lee,GRN,145.0
3546,IA,Lee,PEC,84.0
3547,IA,Linn,DEM,58481.0
3548,IA,Linn,GOP,48183.0
3549,IA,Linn,LIB,5510.0
3550,IA,Linn,GRN,994.0
3551,IA,Linn,PEC,922.0
3552,IA,Linn,OTH,574.0
3553,IA,Louisa,GOP,3060.0
3554,IA,Louisa,DEM,1643.0
3555,IA,Louisa,LIB,134.0
3556,IA,Louisa,OTH,39.0
3557,IA,Louisa,PEC,39.0
3558,IA,Louisa,GRN,28.0
3559,IA,Lucas,GOP,2873.0
3560,IA,Lucas,DEM,1236.0
3561,IA,Lucas,LIB,115.0
3562,IA,Lucas,OTH,29.0
3563,IA,Lucas,GRN,28.0
3564,IA,Lucas,PEC,16.0
3565,IA,Lyon,GOP,5188.0
3566,IA,Lyon,DEM,917.0
3567,IA,Lyon,LIB,137.0
3568,IA,Lyon,OTH,43.0
3569,IA,Lyon,PEC,33.0
3570,IA,Lyon,GRN,18.0
3571,IA,Madison,GOP,5336.0
3572,IA,Madison,DEM,2666.0
3573,IA,Madison,LIB,344.0
3574,IA,Madison,PEC,81.0
3575,IA,Madison,OTH,55.0
3576,IA,Madison,GRN,41.0
3577,IA,Mahaska,GOP,7404.0
3578,IA,Mahaska,DEM,2606.0
3579,IA,Mahaska,LIB,316.0
3580,IA,Mahaska,PEC,73.0
3581,IA,Mahaska,OTH,57.0
3582,IA,Mahaska,GRN,38.0
3583,IA,Marion,GOP,10940.0
3584,IA,Marion,DEM,5469.0
3585,IA,Marion,LIB,703.0
3586,IA,Marion,PEC,203.0
3587,IA,Marion,OTH,166.0
3588,IA,Marion,GRN,73.0
3589,IA,Marshall,GOP,9125.0
3590,IA,Marshall,DEM,7623.0
3591,IA,Marshall,LIB,576.0
3592,IA,Marshall,OTH,155.0
3593,IA,Marshall,GRN,117.0
3594,IA,Marshall,PEC,104.0
3595,IA,Mills,GOP,5050.0
3596,IA,Mills,DEM,2080.0
3597,IA,Mills,LIB,303.0
3598,IA,Mills,PEC,76.0
3599,IA,Mills,GRN,56.0
3600,IA,Mills,OTH,43.0
3601,IA,Mitchell,GOP,3180.0
3602,IA,Mitchell,DEM,1879.0
3603,IA,Mitchell,LIB,209.0
3604,IA,Mitchell,OTH,40.0
3605,IA,Mitchell,GRN,28.0
3606,IA,Mitchell,PEC,24.0
3607,IA,Monona,GOP,3115.0
3608,IA,Monona,DEM,1244.0
3609,IA,Monona,LIB,112.0
3610,IA,Monona,GRN,22.0
3611,IA,Monona,OTH,20.0
3612,IA,Monona,PEC,12.0
3613,IA,Monroe,GOP,2635.0
3614,IA,Monroe,DEM,1053.0
3615,IA,Monroe,LIB,104.0
3616,IA,Monroe,OTH,25.0
3617,IA,Monroe,PEC,14.0
3618,IA,Monroe,GRN,13.0
3619,IA,Montgomery,GOP,3431.0
3620,IA,Montgomery,DEM,1312.0
3621,IA,Montgomery,LIB,152.0
3622,IA,Montgomery,GRN,38.0
3623,IA,Montgomery,OTH,38.0
3624,IA,Montgomery,PEC,27.0
3625,IA,Muscatine,GOP,9549.0
3626,IA,Muscatine,DEM,8284.0
3627,IA,Muscatine,LIB,741.0
3628,IA,Muscatine,OTH,196.0
3629,IA,Muscatine,GRN,180.0
3630,IA,Muscatine,PEC,136.0
3631,IA,O'Brien,GOP,5735.0
3632,IA,O'Brien,DEM,1314.0
3633,IA,O'Brien,LIB,195.0
3634,IA,O'Brien,OTH,47.0
3635,IA,O'Brien,PEC,30.0
3636,IA,O'Brien,GRN,27.0
3637,IA,Osceola,GOP,2528.0
3638,IA,Osceola,DEM,552.0
3639,IA,Osceola,LIB,73.0
3640,IA,Osceola,PEC,20.0
3641,IA,Osceola,OTH,14.0
3642,IA,Osceola,GRN,10.0
3643,IA,Page,GOP,4875.0
3644,IA,Page,DEM,1801.0
3645,IA,Page,LIB,174.0
3646,IA,Page,OTH,47.0
3647,IA,Page,GRN,37.0
3648,IA,Page,PEC,34.0
3649,IA,Palo Alto,GOP,3079.0
3650,IA,Palo Alto,DEM,1395.0
3651,IA,Palo Alto,LIB,131.0
3652,IA,Palo Alto,OTH,36.0
3653,IA,Palo Alto,GRN,20.0
3654,IA,Palo Alto,PEC,13.0
3655,IA,Plymouth,GOP,9659.0
3656,IA,Plymouth,DEM,2878.0
3657,IA,Plymouth,LIB,342.0
3658,IA,Plymouth,PEC,70.0
3659,IA,Plymouth,OTH,56.0
3660,IA,Plymouth,GRN,52.0
3661,IA,Pocahontas,GOP,2692.0
3662,IA,Pocahontas,DEM,962.0
3663,IA,Pocahontas,LIB,115.0
3664,IA,Pocahontas,OTH,34.0
3665,IA,Pocahontas,GRN,14.0
3666,IA,Pocahontas,PEC,14.0
3667,IA,Polk,DEM,119671.0
3668,IA,Polk,GOP,93421.0
3669,IA,Polk,LIB,10009.0
3670,IA,Polk,PEC,2372.0
3671,IA,Polk,GRN,1734.0
3672,IA,Polk,OTH,1213.0
3673,IA,Pottawattamie,GOP,24441.0
3674,IA,Pottawattamie,DEM,15341.0
3675,IA,Pottawattamie,LIB,1467.0
3676,IA,Pottawattamie,OTH,398.0
3677,IA,Pottawattamie,GRN,327.0
3678,IA,Pottawattamie,PEC,252.0
3679,IA,Poweshiek,GOP,4936.0
3680,IA,Poweshiek,DEM,4272.0
3681,IA,Poweshiek,LIB,281.0
3682,IA,Poweshiek,OTH,86.0
3683,IA,Poweshiek,GRN,72.0
3684,IA,Poweshiek,PEC,46.0
3685,IA,Ringgold,GOP,1820.0
3686,IA,Ringgold,DEM,753.0
3687,IA,Ringgold,LIB,72.0
3688,IA,Ringgold,OTH,24.0
3689,IA,Ringgold,GRN,8.0
3690,IA,Ringgold,PEC,7.0
3691,IA,Sac,GOP,3692.0
3692,IA,Sac,DEM,1269.0
3693,IA,Sac,LIB,129.0
3694,IA,Sac,OTH,30.0
3695,IA,Sac,GRN,23.0
3696,IA,Sac,PEC,15.0
3697,IA,Scott,DEM,40302.0
3698,IA,Scott,GOP,39083.0
3699,IA,Scott,LIB,3547.0
3700,IA,Scott,GRN,782.0
3701,IA,Scott,PEC,641.0
3702,IA,Scott,OTH,523.0
3703,IA,Shelby,GOP,4340.0
3704,IA,Shelby,DEM,1649.0
3705,IA,Shelby,LIB,174.0
3706,IA,Shelby,OTH,41.0
3707,IA,Shelby,PEC,38.0
3708,IA,Shelby,GRN,28.0
3709,IA,Sioux,GOP,14761.0
3710,IA,Sioux,DEM,2289.0
3711,IA,Sioux,LIB,431.0
3712,IA,Sioux,PEC,351.0
3713,IA,Sioux,OTH,104.0
3714,IA,Sioux,GRN,53.0
3715,IA,Story,DEM,25085.0
3716,IA,Story,GOP,19111.0
3717,IA,Story,LIB,2963.0
3718,IA,Story,PEC,1037.0
3719,IA,Story,GRN,475.0
3720,IA,Story,OTH,239.0
3721,IA,Tama,GOP,4968.0
3722,IA,Tama,DEM,3194.0
3723,IA,Tama,LIB,244.0
3724,IA,Tama,OTH,107.0
3725,IA,Tama,GRN,79.0
3726,IA,Tama,PEC,44.0
3727,IA,Taylor,GOP,2108.0
3728,IA,Taylor,DEM,755.0
3729,IA,Taylor,LIB,97.0
3730,IA,Taylor,OTH,21.0
3731,IA,Taylor,PEC,12.0
3732,IA,Taylor,GRN,10.0
3733,IA,Union,GOP,3521.0
3734,IA,Union,DEM,1920.0
3735,IA,Union,LIB,212.0
3736,IA,Union,GRN,52.0
3737,IA,Union,OTH,45.0
3738,IA,Union,PEC,18.0
3739,IA,Van Buren,GOP,2524.0
3740,IA,Van Buren,DEM,843.0
3741,IA,Van Buren,LIB,83.0
3742,IA,Van Buren,OTH,34.0
3743,IA,Van Buren,PEC,23.0
3744,IA,Van Buren,GRN,19.0
3745,IA,Wapello,GOP,8710.0
3746,IA,Wapello,DEM,5591.0
3747,IA,Wapello,LIB,380.0
3748,IA,Wapello,OTH,129.0
3749,IA,Wapello,GRN,121.0
3750,IA,Wapello,PEC,65.0
3751,IA,Warren,GOP,14773.0
3752,IA,Warren,DEM,10371.0
3753,IA,Warren,LIB,1270.0
3754,IA,Warren,PEC,192.0
3755,IA,Warren,OTH,188.0
3756,IA,Warren,GRN,122.0
3757,IA,Washington,GOP,6170.0
3758,IA,Washington,DEM,3938.0
3759,IA,Washington,LIB,458.0
3760,IA,Washington,PEC,92.0
3761,IA,Washington,OTH,87.0
3762,IA,Washington,GRN,79.0
3763,IA,Wayne,GOP,2069.0
3764,IA,Wayne,DEM,719.0
3765,IA,Wayne,LIB,78.0
3766,IA,Wayne,PEC,20.0
3767,IA,Wayne,OTH,18.0
3768,IA,Wayne,GRN,17.0
3769,IA,Webster,GOP,10049.0
3770,IA,Webster,DEM,6293.0
3771,IA,Webster,LIB,568.0
3772,IA,Webster,GRN,113.0
3773,IA,Webster,OTH,112.0
3774,IA,Webster,PEC,104.0
3775,IA,Winnebago,GOP,3437.0
3776,IA,Winnebago,DEM,1920.0
3777,IA,Winnebago,LIB,218.0
3778,IA,Winnebago,OTH,59.0
3779,IA,Winnebago,PEC,49.0
3780,IA,Winnebago,GRN,34.0
3781,IA,Winneshiek,GOP,5332.0
3782,IA,Winneshiek,DEM,5238.0
3783,IA,Winneshiek,LIB,381.0
3784,IA,Winneshiek,PEC,102.0
3785,IA,Winneshiek,GRN,99.0
3786,IA,Winneshiek,OTH,65.0
3787,IA,Woodbury,GOP,24627.0
3788,IA,Woodbury,DEM,16102.0
3789,IA,Woodbury,LIB,1173.0
3790,IA,Woodbury,OTH,474.0
3791,IA,Woodbury,GRN,323.0
3792,IA,Woodbury,PEC,234.0
3793,IA,Worth,GOP,2443.0
3794,IA,Worth,DEM,1523.0
3795,IA,Worth,LIB,165.0
3796,IA,Worth,PEC,34.0
3797,IA,Worth,OTH,27.0
3798,IA,Worth,GRN,24.0
3799,IA,Wright,GOP,3790.0
3800,IA,Wright,DEM,1890.0
3801,IA,Wright,LIB,175.0
3802,IA,Wright,GRN,35.0
3803,IA,Wright,OTH,34.0
3804,IA,Wright,PEC,25.0
3805,KS,Allen,GOP,3575.0
3806,KS,Allen,DEM,1398.0
3807,KS,Allen,LIB,223.0
3808,KS,Allen,IND,118.0
3809,KS,Anderson,GOP,2386.0
3810,KS,Anderson,DEM,665.0
3811,KS,Anderson,LIB,146.0
3812,KS,Anderson,IND,80.0
3813,KS,Atchison,GOP,3977.0
3814,KS,Atchison,DEM,1946.0
3815,KS,Atchison,LIB,310.0
3816,KS,Atchison,IND,160.0
3817,KS,Barber,GOP,1822.0
3818,KS,Barber,DEM,281.0
3819,KS,Barber,LIB,78.0
3820,KS,Barber,IND,28.0
3821,KS,Barton,GOP,7766.0
3822,KS,Barton,DEM,1823.0
3823,KS,Barton,LIB,344.0
3824,KS,Barton,IND,155.0
3825,KS,Bourbon,GOP,4314.0
3826,KS,Bourbon,DEM,1306.0
3827,KS,Bourbon,LIB,192.0
3828,KS,Bourbon,IND,106.0
3829,KS,Brown,GOP,2861.0
3830,KS,Brown,DEM,850.0
3831,KS,Brown,LIB,152.0
3832,KS,Brown,IND,97.0
3833,KS,Butler,GOP,18781.0
3834,KS,Butler,DEM,6489.0
3835,KS,Butler,LIB,1391.0
3836,KS,Butler,IND,390.0
3837,KS,Chase,GOP,964.0
3838,KS,Chase,DEM,313.0
3839,KS,Chase,LIB,42.0
3840,KS,Chase,IND,23.0
3841,KS,Chautauqua,GOP,1552.0
3842,KS,Chautauqua,DEM,236.0
3843,KS,Chautauqua,LIB,30.0
3844,KS,Chautauqua,IND,27.0
3845,KS,Cherokee,GOP,6017.0
3846,KS,Cherokee,DEM,1959.0
3847,KS,Cherokee,LIB,287.0
3848,KS,Cherokee,IND,123.0
3849,KS,Cheyenne,GOP,1172.0
3850,KS,Cheyenne,DEM,188.0
3851,KS,Cheyenne,LIB,29.0
3852,KS,Cheyenne,IND,20.0
3853,KS,Clark,GOP,813.0
3854,KS,Clark,DEM,118.0
3855,KS,Clark,LIB,33.0
3856,KS,Clark,IND,19.0
3857,KS,Clay,GOP,2831.0
3858,KS,Clay,DEM,665.0
3859,KS,Clay,LIB,146.0
3860,KS,Clay,IND,85.0
3861,KS,Cloud,GOP,2856.0
3862,KS,Cloud,DEM,744.0
3863,KS,Cloud,LIB,157.0
3864,KS,Cloud,IND,74.0
3865,KS,Coffey,GOP,2990.0
3866,KS,Coffey,DEM,719.0
3867,KS,Coffey,LIB,185.0
3868,KS,Coffey,IND,68.0
3869,KS,Comanche,GOP,705.0
3870,KS,Comanche,DEM,102.0
3871,KS,Comanche,LIB,40.0
3872,KS,Comanche,IND,10.0
3873,KS,Cowley,GOP,8016.0
3874,KS,Cowley,DEM,3436.0
3875,KS,Cowley,LIB,455.0
3876,KS,Cowley,IND,264.0
3877,KS,Crawford,GOP,8394.0
3878,KS,Crawford,DEM,5064.0
3879,KS,Crawford,LIB,646.0
3880,KS,Crawford,IND,300.0
3881,KS,Decatur,GOP,1220.0
3882,KS,Decatur,DEM,178.0
3883,KS,Decatur,LIB,42.0
3884,KS,Decatur,IND,20.0
3885,KS,Dickinson,GOP,5905.0
3886,KS,Dickinson,DEM,1582.0
3887,KS,Dickinson,LIB,361.0
3888,KS,Dickinson,IND,160.0
3889,KS,Doniphan,GOP,2601.0
3890,KS,Doniphan,DEM,584.0
3891,KS,Doniphan,LIB,125.0
3892,KS,Doniphan,IND,56.0
3893,KS,Douglas,DEM,30089.0
3894,KS,Douglas,GOP,14308.0
3895,KS,Douglas,LIB,2349.0
3896,KS,Douglas,IND,1485.0
3897,KS,Edwards,GOP,1033.0
3898,KS,Edwards,DEM,208.0
3899,KS,Edwards,IND,34.0
3900,KS,Edwards,LIB,33.0
3901,KS,Elk,GOP,1048.0
3902,KS,Elk,DEM,160.0
3903,KS,Elk,LIB,35.0
3904,KS,Elk,IND,16.0
3905,KS,Ellis,GOP,8311.0
3906,KS,Ellis,DEM,2669.0
3907,KS,Ellis,LIB,454.0
3908,KS,Ellis,IND,226.0
3909,KS,Ellsworth,GOP,1933.0
3910,KS,Ellsworth,DEM,515.0
3911,KS,Ellsworth,LIB,105.0
3912,KS,Ellsworth,IND,73.0
3913,KS,Finney,GOP,6155.0
3914,KS,Finney,DEM,3006.0
3915,KS,Finney,LIB,396.0
3916,KS,Finney,IND,174.0
3917,KS,Ford,GOP,4994.0
3918,KS,Ford,DEM,2032.0
3919,KS,Ford,LIB,270.0
3920,KS,Ford,IND,129.0
3921,KS,Franklin,GOP,7025.0
3922,KS,Franklin,DEM,2829.0
3923,KS,Franklin,LIB,546.0
3924,KS,Franklin,IND,258.0
3925,KS,Geary,GOP,4116.0
3926,KS,Geary,DEM,2569.0
3927,KS,Geary,LIB,299.0
3928,KS,Geary,IND,145.0
3929,KS,Gove,GOP,1127.0
3930,KS,Gove,DEM,149.0
3931,KS,Gove,LIB,40.0
3932,KS,Gove,IND,12.0
3933,KS,Graham,GOP,1013.0
3934,KS,Graham,DEM,185.0
3935,KS,Graham,LIB,38.0
3936,KS,Graham,IND,29.0
3937,KS,Grant,GOP,1755.0
3938,KS,Grant,DEM,427.0
3939,KS,Grant,LIB,98.0
3940,KS,Grant,IND,31.0
3941,KS,Gray,GOP,1651.0
3942,KS,Gray,DEM,257.0
3943,KS,Gray,LIB,73.0
3944,KS,Gray,IND,30.0
3945,KS,Greeley,GOP,523.0
3946,KS,Greeley,DEM,83.0
3947,KS,Greeley,LIB,25.0
3948,KS,Greeley,IND,8.0
3949,KS,Greenwood,GOP,2146.0
3950,KS,Greenwood,DEM,484.0
3951,KS,Greenwood,LIB,122.0
3952,KS,Greenwood,IND,59.0
3953,KS,Hamilton,GOP,690.0
3954,KS,Hamilton,DEM,114.0
3955,KS,Hamilton,LIB,30.0
3956,KS,Hamilton,IND,13.0
3957,KS,Harper,GOP,1950.0
3958,KS,Harper,DEM,388.0
3959,KS,Harper,LIB,115.0
3960,KS,Harper,IND,60.0
3961,KS,Harvey,GOP,8503.0
3962,KS,Harvey,DEM,5006.0
3963,KS,Harvey,LIB,673.0
3964,KS,Harvey,IND,358.0
3965,KS,Haskell,GOP,1011.0
3966,KS,Haskell,DEM,228.0
3967,KS,Haskell,LIB,40.0
3968,KS,Haskell,IND,21.0
3969,KS,Hodgeman,GOP,845.0
3970,KS,Hodgeman,DEM,124.0
3971,KS,Hodgeman,LIB,21.0
3972,KS,Hodgeman,IND,16.0
3973,KS,Jackson,GOP,3888.0
3974,KS,Jackson,DEM,1489.0
3975,KS,Jackson,LIB,211.0
3976,KS,Jackson,IND,139.0
3977,KS,Jefferson,GOP,5112.0
3978,KS,Jefferson,DEM,2483.0
3979,KS,Jefferson,LIB,375.0
3980,KS,Jefferson,IND,181.0
3981,KS,Jewell,GOP,1204.0
3982,KS,Jewell,DEM,180.0
3983,KS,Jewell,LIB,56.0
3984,KS,Jewell,IND,43.0
3985,KS,Johnson,GOP,133907.0
3986,KS,Johnson,DEM,126324.0
3987,KS,Johnson,LIB,14673.0
3988,KS,Johnson,IND,4849.0
3989,KS,Kearny,GOP,1048.0
3990,KS,Kearny,DEM,224.0
3991,KS,Kearny,LIB,40.0
3992,KS,Kearny,IND,13.0
3993,KS,Kingman,GOP,2507.0
3994,KS,Kingman,DEM,594.0
3995,KS,Kingman,LIB,112.0
3996,KS,Kingman,IND,68.0
3997,KS,Kiowa,GOP,855.0
3998,KS,Kiowa,DEM,111.0
3999,KS,Kiowa,LIB,42.0
4000,KS,Kiowa,IND,15.0
4001,KS,Labette,GOP,5232.0
4002,KS,Labette,DEM,2234.0
4003,KS,Labette,LIB,291.0
4004,KS,Labette,IND,162.0
4005,KS,Lane,GOP,684.0
4006,KS,Lane,DEM,104.0
4007,KS,Lane,LIB,31.0
4008,KS,Lane,IND,12.0
4009,KS,Leavenworth,GOP,17387.0
4010,KS,Leavenworth,DEM,10064.0
4011,KS,Leavenworth,LIB,1580.0
4012,KS,Leavenworth,IND,645.0
4013,KS,Lincoln,GOP,1168.0
4014,KS,Lincoln,DEM,214.0
4015,KS,Lincoln,LIB,39.0
4016,KS,Lincoln,IND,27.0
4017,KS,Linn,GOP,3377.0
4018,KS,Linn,DEM,721.0
4019,KS,Linn,LIB,116.0
4020,KS,Linn,IND,65.0
4021,KS,Logan,GOP,1124.0
4022,KS,Logan,DEM,149.0
4023,KS,Logan,LIB,47.0
4024,KS,Logan,IND,28.0
4025,KS,Lyon,GOP,6354.0
4026,KS,Lyon,DEM,4456.0
4027,KS,Lyon,LIB,623.0
4028,KS,Lyon,IND,312.0
4029,KS,Marion,GOP,3928.0
4030,KS,Marion,DEM,1177.0
4031,KS,Marion,LIB,221.0
4032,KS,Marion,IND,139.0
4033,KS,Marshall,GOP,3250.0
4034,KS,Marshall,DEM,1060.0
4035,KS,Marshall,LIB,196.0
4036,KS,Marshall,IND,72.0
4037,KS,McPherson,GOP,8407.0
4038,KS,McPherson,DEM,3183.0
4039,KS,McPherson,LIB,566.0
4040,KS,McPherson,IND,287.0
4041,KS,Meade,GOP,1390.0
4042,KS,Meade,DEM,206.0
4043,KS,Meade,LIB,61.0
4044,KS,Meade,IND,18.0
4045,KS,Miami,GOP,9839.0
4046,KS,Miami,DEM,3949.0
4047,KS,Miami,LIB,667.0
4048,KS,Miami,IND,257.0
4049,KS,Mitchell,GOP,2216.0
4050,KS,Mitchell,DEM,469.0
4051,KS,Mitchell,LIB,86.0
4052,KS,Mitchell,IND,53.0
4053,KS,Montgomery,GOP,8466.0
4054,KS,Montgomery,DEM,2557.0
4055,KS,Montgomery,LIB,395.0
4056,KS,Montgomery,IND,205.0
4057,KS,Morris,GOP,1790.0
4058,KS,Morris,DEM,586.0
4059,KS,Morris,LIB,132.0
4060,KS,Morris,IND,60.0
4061,KS,Morton,GOP,970.0
4062,KS,Morton,DEM,145.0
4063,KS,Morton,LIB,32.0
4064,KS,Morton,IND,13.0
4065,KS,Nemaha,GOP,4066.0
4066,KS,Nemaha,DEM,714.0
4067,KS,Nemaha,LIB,163.0
4068,KS,Nemaha,IND,82.0
4069,KS,Neosho,GOP,4340.0
4070,KS,Neosho,DEM,1464.0
4071,KS,Neosho,LIB,232.0
4072,KS,Neosho,IND,115.0
4073,KS,Ness,GOP,1216.0
4074,KS,Ness,DEM,160.0
4075,KS,Ness,LIB,39.0
4076,KS,Ness,IND,20.0
4077,KS,Norton,GOP,1808.0
4078,KS,Norton,DEM,277.0
4079,KS,Norton,LIB,65.0
4080,KS,Norton,IND,40.0
4081,KS,Osage,GOP,4713.0
4082,KS,Osage,DEM,1730.0
4083,KS,Osage,LIB,289.0
4084,KS,Osage,IND,162.0
4085,KS,Osborne,GOP,1437.0
4086,KS,Osborne,DEM,231.0
4087,KS,Osborne,LIB,45.0
4088,KS,Osborne,IND,40.0
4089,KS,Ottawa,GOP,2261.0
4090,KS,Ottawa,DEM,424.0
4091,KS,Ottawa,LIB,139.0
4092,KS,Ottawa,IND,42.0
4093,KS,Pawnee,GOP,1872.0
4094,KS,Pawnee,DEM,567.0
4095,KS,Pawnee,LIB,129.0
4096,KS,Pawnee,IND,34.0
4097,KS,Phillips,GOP,2200.0
4098,KS,Phillips,DEM,296.0
4099,KS,Phillips,LIB,86.0
4100,KS,Phillips,IND,29.0
4101,KS,Pottawatomie,GOP,7451.0
4102,KS,Pottawatomie,DEM,2191.0
4103,KS,Pottawatomie,LIB,532.0
4104,KS,Pottawatomie,IND,185.0
4105,KS,Pratt,GOP,2824.0
4106,KS,Pratt,DEM,769.0
4107,KS,Pratt,LIB,163.0
4108,KS,Pratt,IND,50.0
4109,KS,Rawlins,GOP,1209.0
4110,KS,Rawlins,DEM,160.0
4111,KS,Rawlins,LIB,53.0
4112,KS,Rawlins,IND,26.0
4113,KS,Reno,GOP,15100.0
4114,KS,Reno,DEM,6670.0
4115,KS,Reno,LIB,1239.0
4116,KS,Reno,IND,439.0
4117,KS,Republic,GOP,1993.0
4118,KS,Republic,DEM,370.0
4119,KS,Republic,LIB,80.0
4120,KS,Republic,IND,41.0
4121,KS,Rice,GOP,2652.0
4122,KS,Rice,DEM,668.0
4123,KS,Rice,LIB,182.0
4124,KS,Rice,IND,65.0
4125,KS,Riley,GOP,9817.0
4126,KS,Riley,DEM,8892.0
4127,KS,Riley,LIB,1380.0
4128,KS,Riley,IND,386.0
4129,KS,Rooks,GOP,1999.0
4130,KS,Rooks,DEM,273.0
4131,KS,Rooks,LIB,77.0
4132,KS,Rooks,IND,29.0
4133,KS,Rush,GOP,1177.0
4134,KS,Rush,DEM,227.0
4135,KS,Rush,LIB,53.0
4136,KS,Rush,IND,17.0
4137,KS,Russell,GOP,2544.0
4138,KS,Russell,DEM,454.0
4139,KS,Russell,LIB,107.0
