,FIPS,Normalized Land area
2112,39063,0.16037509673672057
2113,39065,0.1419791652663368
2114,39067,0.12143427510737004
2115,39069,0.12556015506143314
2116,39071,0.16693062801706077
2117,39073,0.12716281947665445
2118,39075,0.12752802172569733
2119,39077,0.14834454992114227
2120,39079,0.12685496303531252
2121,39081,0.12324217715015263
2122,39083,0.15860341309880174
2123,39085,0.06866104102046929
2124,39087,0.13683615177568315
2125,39089,0.2059921776626238
2126,39091,0.1383633611807716
2127,39093,0.14822382190492975
2128,39095,0.10287837901550469
2129,39097,0.1406119204827299
2130,39099,0.12423516508350067
2131,39101,0.12186285956492451
2132,39103,0.1271748922782757
2133,39105,0.12981279943251942
2134,39107,0.1395766777437075
2135,39109,0.12271399207922283
2136,39111,0.13754542887093177
2137,39113,0.13930503970722932
2138,39115,0.12568390127805099
2139,39117,0.12256308205895718
2140,39119,0.2005835625363026
2141,39121,0.12012739433186945
2142,39123,0.07693996473224331
2143,39125,0.1256899376788616
2144,39127,0.12313352193556137
2145,39129,0.15130842271915979
2146,39131,0.1328853274451282
2147,39133,0.14710105135415324
2148,39135,0.12800791559014213
2149,39137,0.14563420595717103
2150,39139,0.14948241147394534
2151,39141,0.20801135373377833
2152,39143,0.12327839555501639
2153,39145,0.18417360693261492
2154,39147,0.16630887873356626
2155,39149,0.12304599412380729
2156,39151,0.17362801471645067
2157,39153,0.12457622172930106
2158,39155,0.18661533106051323
2159,39157,0.17132512780719672
2160,39159,0.13030476609858546
2161,39161,0.12349268778379364
2162,39163,0.12445851191349384
2163,39165,0.1211234004656228
2164,39167,0.19074121101457636
2165,39169,0.16748899509204368
2166,39171,0.1270571824624685
2167,39173,0.18628634721633414
2168,39175,0.12280151989097692
2169,40000,20.70332153464244
2170,40001,0.17308775684389963
2171,40003,0.26151499231876485
2172,40005,0.2944314859391103
2173,40007,0.547703772950965
2174,40009,0.2721843307515469
2175,40011,0.28021576203008525
2176,40013,0.27298717205936024
2177,40015,0.3858135396107771
2178,40017,0.2706209029415947
2179,40019,0.24815040092403812
2180,40021,0.22618695657457422
2181,40023,0.2325100864237053
2182,40025,0.5537613011644285
2183,40027,0.1626115832370576
2184,40029,0.1559443785417208
2185,40031,0.32273315113973183
2186,40033,0.19094644864213764
2187,40035,0.22979068785851814
2188,40037,0.28677129331042545
2189,40039,0.2984456924781768
2190,40041,0.22279751751940752
2191,40043,0.3016630941102406
2192,40045,0.3716974163151274
2193,40047,0.319467458301183
2194,40049,0.24209589091097994
2195,40051,0.3321529546047143
2196,40053,0.30208262396657914
2197,40055,0.19295958831248156
2198,40057,0.16213470757301815
2199,40059,0.3135970585128489
2200,40061,0.17400528976711482
2201,40063,0.24285949561352416
2202,40065,0.2422558555324615
2203,40067,0.22903010135637922
2204,40069,0.19405217685920492
2205,40071,0.2775929458778681
2206,40073,0.2710826876036076
2207,40075,0.3064167597486089
2208,40077,0.21793821486685333
2209,40079,0.47965542661277416
2210,40081,0.2874262427983784
2211,40083,0.22450280074840948
2212,40085,0.1551355008330969
2213,40087,0.17224869713122257
2214,40089,0.5583700931833416
2215,40091,0.1866756950686195
2216,40093,0.28823512050700234
2217,40095,0.11199938064036108
2218,40097,0.1978098363638198
2219,40099,0.12569597407967223
2220,40101,0.24461005184860582
2221,40103,0.22090208766487085
2222,40105,0.17076374253180848
2223,40107,0.18669682247145672
2224,40109,0.21393608112940807
2225,40111,0.21047420526451385
2226,40113,0.6779964662479291
2227,40115,0.14210291148295462
2228,40117,0.17142171022016678
2229,40119,0.2066561817517927
2230,40121,0.394013990112013
2231,40123,0.217443230000382
2232,40125,0.2377345913253024
2233,40127,0.4212924853752334
2234,40129,0.344418921051907
2235,40131,0.20391867398417365
2236,40133,0.19100379444983862
2237,40135,0.20320637868851973
2238,40137,0.2626558720719732
2239,40139,0.6160931759349559
2240,40141,0.2629244919080461
2241,40143,0.17211287811298348
2242,40145,0.16949006196076633
2243,40147,0.12539113583873562
2244,40149,0.30277681005980117
2245,40151,0.3882763911415127
2246,40153,0.37498121835610815
2247,41000,28.97110506872045
2248,41001,0.9260925395646716
2249,41003,0.2040122381967384
2250,41005,0.5645000582065326
2251,41007,0.2502239046024883
2252,41009,0.1984044218436665
2253,41011,0.48175609409487213
2254,41013,0.899149064546441
2255,41015,0.49120004316309707
2256,41017,0.9109502281312154
2257,41019,1.5199898697189544
2258,41021,0.3636358030325359
2259,41023,1.36680412634769
2260,41025,3.0583937801107246
2261,41027,0.1575349701553209
2262,41029,0.8401311738209473
2263,41031,0.5374781099777638
2264,41033,0.4948852658579844
2265,41035,1.7931279517985805
2266,41037,2.456507273483578
2267,41039,1.3742228629439497
2268,41041,0.29571422111136836
2269,41043,0.6912071294219848
2270,41045,2.984254705354612
2271,41047,0.3568508885213919
2272,41049,0.6131806125438287
2273,41051,0.130174983481157
2274,41053,0.22358526782519425
2275,41055,0.24860614918524046
2276,41057,0.3327807402890194
2277,41059,0.9705053585288549
2278,41061,0.6146897127464853
2279,41063,0.949583193319224
2280,41065,0.7187904629261419
2281,41067,0.21858712795399565
2282,41069,0.5175459145010757
2283,41071,0.21606089421474853
2284,42000,13.504243527480552
2285,42001,0.15654500042237812
