,FIPS,Age 18 and over,Voting Age Fraction
1217,24005,628279,0.780442692126619
1218,24009,65506,0.738203905924248
1219,24011,24719,0.7475654751103853
1220,24013,125897,0.7532698313927747
1221,24015,75753,0.7492285476915773
1222,24017,107667,0.7346725713232936
1223,24019,25550,0.7833098289288123
1224,24021,174341,0.7470103048610665
1225,24023,23437,0.7787154865933482
1226,24025,184416,0.7532533309370737
1227,24027,212421,0.7399237159726213
1228,24029,16649,0.8243303460910036
1229,24031,738247,0.7596876649684032
1230,24033,657421,0.761415070301823
1231,24035,36424,0.7620402527302398
1232,24037,77565,0.7376534697720422
1233,24039,22005,0.8313184737438609
1234,24041,30407,0.8048012280980361
1235,24043,113651,0.7708810961134097
1236,24045,76638,0.77621463948224
1237,24047,42031,0.8168655498114821
1238,24510,487401,0.7849140284172436
1239,25000,5128706,0.7832920893960241
1240,25001,178639,0.8274614614985548
1241,25003,105595,0.8047234013366966
1242,25005,425876,0.7767420228530783
1243,25007,13362,0.8081040217719988
1244,25009,571070,0.768435825980712
1245,25011,57304,0.8028918903771787
1246,25013,353605,0.7629182938143217
1247,25015,131314,0.8306806680161943
1248,25017,1182646,0.7868124557160773
1249,25019,8064,0.7927644514353126
1250,25021,518718,0.7732250130431542
1251,25023,375444,0.7585968613045772
1252,25025,595748,0.8251094494219713
1253,25027,611321,0.7655368717378455
1254,26000,7539572,0.7628335309663241
1255,26001,9349,0.8544141838786328
1256,26003,7956,0.8286636808665764
1257,26005,82184,0.7376849059313514
1258,26007,23409,0.7908980336509224
1259,26009,18616,0.7894826123833757
1260,26011,12704,0.7990439650292471
1261,26013,7066,0.7975169300225734
1262,26015,44715,0.7556655907254998
1263,26017,83819,0.7777509719683403
1264,26019,13847,0.7901283880171184
1265,26021,120141,0.7661418377302902
1266,26023,34412,0.760519801980198
1267,26025,103137,0.757547045083954
1268,26027,40035,0.7655900407320292
1269,26029,20233,0.7797217619176077
1270,26031,20806,0.795579687977975
1271,26033,30769,0.7987798546209761
1272,26035,24459,0.7908879260169437
1273,26037,56770,0.7530975564458359
1274,26039,11279,0.8014068495097343
1275,26041,29331,0.7912541476705603
1276,26043,20559,0.7856542341791501
1277,26045,82658,0.7670635399363395
1278,26047,25305,0.7739952284822903
1279,26049,319211,0.749691162310059
1280,26051,20534,0.799237116612175
1281,26053,13650,0.8309490473001765
1282,26055,67791,0.779332306348148
1283,26057,33359,0.7853611451172426
1284,26059,35597,0.7624443111720356
1285,26061,29066,0.7935459211532161
1286,26063,26276,0.7934053988767438
1287,26065,222296,0.7913846811085993
1288,26067,48230,0.7547140286362569
1289,26069,21333,0.8240815853517209
1290,26071,9796,0.828975205212829
1291,26073,57677,0.8203126111134815
1292,26075,123053,0.7678910189206729
1293,26077,193405,0.7725970814641415
1294,26079,13260,0.7730426164519326
1295,26081,444488,0.7375900647503743
1296,26083,1771,0.8214285714285714
1297,26085,9474,0.8210416847213796
1298,26087,66965,0.758217371120597
1299,26089,17468,0.80468030219274
1300,26091,76764,0.7684699475433469
1301,26093,134730,0.744500378522051
1302,26095,5445,0.8211431156688282
1303,26097,9039,0.8133717268064429
1304,26099,647323,0.7697264375524687
1305,26101,20017,0.8093235757894311
1306,26103,54547,0.8131997555048676
1307,26105,22465,0.7826162689426929
1308,26107,34252,0.8003177718584981
1309,26109,18987,0.7901702109950477
1310,26111,63774,0.762582357794545
1311,26113,11253,0.7578288100208769
1312,26115,115344,0.7587372797179337
1313,26117,48051,0.7585961921000284
1314,26119,8123,0.8318484383000512
1315,26121,129401,0.7515099774664901
1316,26123,36363,0.7503714403631861
1317,26125,920257,0.7653743215437614
1318,26127,19964,0.7513737297704177
1319,26129,17280,0.7963500622148486
1320,26131,5707,0.841740412979351
1321,26133,17705,0.7525076504590276
1322,26135,6897,0.7982638888888889
1323,26137,18629,0.7709402416818407
1324,26139,195064,0.739436165897779
1325,26141,11039,0.8252840909090909
1326,26143,20523,0.8394208352079839
1327,26145,153328,0.7659927361379634
1328,26147,124427,0.7631685475956821
1329,26149,45420,0.7410066073904886
1330,26151,32926,0.7636962471586956
1331,26153,6798,0.8011785503830289
1332,26155,53589,0.7585352734684634
1333,26157,42638,0.7650953722478422
1334,26159,56850,0.745495554564767
1335,26161,272838,0.7913141584322096
1336,26163,1358789,0.7463478751873025
1337,26165,24767,0.7565908049488316
1338,27000,4019862,0.7579032508943848
1339,27001,13284,0.8198987779286507
1340,27003,244813,0.739965059061068
1341,27005,24505,0.753907211420133
1342,27007,33334,0.7500562530939202
1343,27009,28951,0.7529323034511456
1344,27011,4164,0.7902827861074208
1345,27013,51632,0.806586162185806
1346,27015,20195,0.7799405244660719
1347,27017,27022,0.763635336008591
1348,27019,63837,0.7011818721029854
1349,27021,22364,0.7828613435082438
1350,27023,9527,0.7657744554296279
1351,27025,40040,0.7430363538515783
1352,27027,45255,0.7670468990999847
1353,27029,6525,0.750431282346176
1354,27031,4305,0.8317233384853169
1355,27033,8896,0.7611876443912039
1356,27035,48128,0.770048
1357,27037,293492,0.7363957526245007
1358,27039,14263,0.7100612336336934
1359,27041,28133,0.7812769029964731
1360,27043,11354,0.7801827801827802
1361,27045,15801,0.7572606153551231
1362,27047,24383,0.7801311790113582
1363,27049,35233,0.7628997683130156
1364,27051,4731,0.7861415752741775
1365,27053,891080,0.7732216847083324
1366,27055,14624,0.7685920008409103
1367,27057,15964,0.7814764049344037
1368,27059,28011,0.7407182145123757
1369,27061,35222,0.7817035820498025
1370,27063,7946,0.7740112994350282
1371,27065,12343,0.7600837489993226
1372,27067,32082,0.7595350268709014
1373,27069,3568,0.7838312829525483
1374,27071,10529,0.7909999248741643
1375,27073,5725,0.7886761261881802
1376,27075,8799,0.8097736057426836
1377,27077,3231,0.7987639060568603
1378,27079,20651,0.7454427318340974
1379,27081,4580,0.776797829036635
1380,27083,19592,0.7577058436786943
1381,27085,27386,0.7472101716187826
1382,27087,3827,0.7070016626639571
1383,27089,7213,0.7641699332556415
1384,27091,16208,0.7777351247600768
1385,27093,17380,0.7459227467811159
1386,27095,19482,0.7465225888033107
1387,27097,25033,0.7540514488824628
1388,27099,29280,0.7476444603324567
1389,27101,6791,0.7783381088825215
1390,27103,25344,0.7744064533871116
1391,27105,15895,0.743521377116662
1392,27107,5186,0.7568593111500291
1393,27109,107808,0.7473795130608397
1394,27111,44846,0.7826117306249236
1395,27113,10619,0.7623115577889448
1396,27115,23151,0.7781848739495798
1397,27117,7205,0.7508336807002918
1398,27119,24079,0.761993670886076
1399,27121,8658,0.7874488403819918
1400,27123,390147,0.767039556464297
1401,27125,3082,0.7537295182196136
1402,27127,12042,0.7498598916495424
1403,27129,12074,0.7675778766687857
1404,27131,48979,0.7636026316610022
1405,27133,7184,0.7416124703210488
1406,27135,11525,0.7374112227269819
1407,27137,160667,0.8024282560706402
1408,27139,90700,0.6980789360261068
1409,27141,62722,0.7087311721036396
1410,27143,11323,0.7436621568369893
1411,27145,115742,0.7683249027495652
1412,27147,26926,0.736165791776028
1413,27149,7689,0.7905613818630475
1414,27151,7600,0.7768578145763059
1415,27153,18685,0.7505523197429202
1416,27155,2780,0.7813378302417088
1417,27157,16623,0.7668850341391401
1418,27159,10517,0.7597341616701582
1419,27161,14613,0.7636392140468228
1420,27163,174538,0.7329341216783687
1421,27165,8403,0.7495317099277495
1422,27167,5002,0.7606447688564477
1423,27169,41492,0.8062804842502089
1424,27171,87339,0.7003929430633521
1425,27173,7963,0.7628856102701667
1426,28000,2211742,0.7453726404872852
1427,28001,25102,0.777223890763848
1428,28003,28036,0.7565642118897914
1429,28005,10176,0.7749600182773589
1430,28007,14478,0.7400327131465958
1431,28009,6572,0.7528926566617024
1432,28011,25502,0.7468736271782106
1433,28013,11223,0.7501002539767411
1434,28015,8314,0.784561668396716
1435,28017,12820,0.7371205151793928
1436,28019,6470,0.756990756990757
1437,28021,7335,0.7637442732194919
1438,28023,12604,0.7532871145111164
1439,28025,15332,0.7430454589512455
1440,28027,18487,0.706932813276739
1441,28029,22065,0.7492614350232606
1442,28031,14481,0.7400347506132461
1443,28033,115627,0.7170577729268475
1444,28035,57231,0.7637521018496277
1445,28037,6075,0.7483370288248337
1446,28039,16518,0.7315971299495083
1447,28041,11244,0.7808333333333334
1448,28043,16515,0.7539030402629416
1449,28045,33431,0.7610234696897266
1450,28047,141252,0.7549343951257316
1451,28049,180242,0.7348268340909554
1452,28051,13621,0.7095009896864257
1453,28053,6673,0.7117866666666667
1454,28055,1125,0.8001422475106685
1455,28057,18001,0.769240630742276
1456,28059,104068,0.7451098318870464
1457,28061,12939,0.7583518930957683
1458,28063,5901,0.7637846233497282
1459,28065,9539,0.7639144710498919
1460,28067,50413,0.7439825268222133
1461,28069,8015,0.7665455241009946
1462,28071,38591,0.8149986272729193
1463,28073,41050,0.7375399762837328
1464,28075,60181,0.749816224567349
1465,28077,9663,0.7473895892953825
1466,28079,16443,0.6907372400756143
1467,28081,60804,0.73337353757086
1468,28083,23566,0.729213726521645
1469,28085,25766,0.7389371648168861
1470,28087,44724,0.7481557068535774
1471,28089,69555,0.7305967248931231
1472,28091,20156,0.7440933254577673
1473,28093,28441,0.7656956709024337
1474,28095,27907,0.7544675444050934
1475,28097,8255,0.7556064073226545
1476,28099,21161,0.7130677988947297
1477,28101,16067,0.7397329650092082
1478,28103,8416,0.7289735816370724
1479,28105,38965,0.8173732457888444
1480,28107,25363,0.7307747716598957
1481,28109,42102,0.7540566679800839
1482,28111,9136,0.7457959183673469
1483,28113,29433,0.7284674784674785
1484,28115,21877,0.7302800680976066
1485,28117,19391,0.7671704383605
1486,28119,6070,0.7381734160282135
1487,28121,106083,0.7490837964368685
1488,28123,20630,0.7299037645060855
1489,28125,3660,0.7445077298616761
1490,28127,20252,0.7363560338872123
1491,28129,12230,0.7416166393790552
1492,28131,13455,0.7564938715843922
1493,28133,22303,0.7573174872665535
1494,28135,11893,0.7733775523475094
1495,28137,21427,0.7417780239562418
1496,28139,16589,0.7461766822598057
1497,28141,15055,0.7683866687082122
1498,28143,7561,0.7015216181109668
1499,28145,20144,0.7423896218766124
1500,28147,11368,0.7361264003108204
1501,28149,36135,0.7408812252680786
1502,28151,36800,0.7196354889805816
1503,28153,15313,0.7380826143538824
1504,28155,7674,0.7484638642348581
1505,28157,7607,0.7700951609637579
1506,28159,14409,0.7505469319720804
1507,28161,9656,0.7616343271809434
1508,28163,20988,0.7478353821485837
1509,29000,4563491,0.7619880823392905
1510,29001,20635,0.8058343421720623
1511,29003,13127,0.7591810768607946
1512,29005,4503,0.7920844327176781
1513,29007,19160,0.7505190175878412
1514,29009,26957,0.7572829170997556
1515,29011,9188,0.7408482502822126
1516,29013,12795,0.7504838993489354
1517,29015,15619,0.8196368597816961
1518,29017,9446,0.7640540321928334
1519,29019,128391,0.7894086398347291
1520,29021,68238,0.7649914238629612
1521,29023,32823,0.7670000467355237
1522,29025,7020,0.7449066213921901
1523,29027,34329,0.7743616349363891
1524,29029,35612,0.8093268487796009
1525,29031,59075,0.7806512144197478
1526,29033,7103,0.7641742872512103
1527,29035,4750,0.7581803671189146
1528,29037,73093,0.7347654757835903
1529,29039,10674,0.7634100986983264
1530,29041,6062,0.774102924275316
1531,29043,56236,0.7263568494743097
1532,29045,5422,0.7594901246673204
1533,29047,164672,0.7419696403065708
1534,29049,15649,0.7544231789037266
1535,29051,58053,0.7639557836557441
1536,29053,13622,0.7739332992443612
1537,29055,18695,0.7570051830255912
1538,29057,6098,0.7735633642014461
1539,29059,12608,0.7515050366573285
1540,29061,6181,0.7329538716945334
1541,29063,10582,0.8208191126279863
1542,29065,12005,0.7667496966213195
1543,29067,10623,0.7763080970476469
1544,29069,23869,0.7470034112602886
1545,29071,76388,0.7526504552082923
1546,29073,11858,0.7790040730521613
1547,29075,5084,0.7545265657465123
1548,29077,216801,0.7878687666712698
1549,29079,7794,0.7595750901471592
1550,29081,6736,0.752037512560009
1551,29083,17316,0.7774784482758621
1552,29085,7962,0.8270489248987224
1553,29087,3941,0.8023208469055375
1554,29089,7966,0.7852917981072555
1555,29091,30336,0.7508910891089109
1556,29093,8227,0.7739416745061147
1557,29095,508523,0.7543083372147182
1558,29097,87125,0.7420956696535042
1559,29099,163745,0.7486067488673406
1560,29101,40552,0.7710238615838008
1561,29103,3099,0.7501815541031227
1562,29105,26664,0.7495993927637682
1563,29107,25194,0.7547407207692999
1564,29109,28459,0.7366309468343946
1565,29111,7816,0.7654490255606698
1566,29113,37840,0.7198569417494198
1567,29115,9605,0.7526839589373874
1568,29117,11866,0.7809147745969068
1569,29119,16608,0.7194905341593381
1570,29121,11787,0.7572272902479763
1571,29123,9295,0.760265008997219
1572,29125,7022,0.7652571926765476
1573,29127,21893,0.7606754456064765
1574,29129,2822,0.7455746367239102
1575,29131,18604,0.751737514142557
1576,29133,11170,0.7779635046663881
1577,29135,11681,0.7484462100339592
1578,29137,6779,0.7668552036199096
1579,29139,9383,0.7668355671788166
1580,29141,16031,0.7795283248237297
1581,29143,14442,0.7618695927410846
1582,29145,43352,0.7459820353099081
1583,29147,19107,0.817586649550706
1584,29149,8455,0.7770425512360997
1585,29151,10445,0.7526300619685834
1586,29153,7774,0.7995474647742467
1587,29155,13262,0.724857892435505
1588,29157,14209,0.7489852933424701
1589,29159,31417,0.7444610317291059
1590,29161,35364,0.7831517406324741
1591,29163,14409,0.7781918340894362
1592,29165,67326,0.7537448780815477
1593,29167,23471,0.7537977326010855
1594,29169,39737,0.7601675785285228
1595,29171,3819,0.7670214902590882
1596,29173,7789,0.7661060293105144
1597,29175,19535,0.7686708113638152
1598,29177,17627,0.7502766663829062
1599,29179,5164,0.7712066905615292
1600,29181,10793,0.7654609929078015
1601,29183,267625,0.7424025965019349
1602,29185,7845,0.8001019887812341
1603,29186,13924,0.7673739322127308
1604,29187,50951,0.7795559907587325
1605,29189,764780,0.7655807975141998
1606,29195,17974,0.7691056910569106
1607,29197,3291,0.7427217332430602
1608,29199,3481,0.718769357836052
1609,29201,29341,0.7486667857416244
1610,29203,6470,0.7664968605615449
1611,29205,4776,0.7494115801035619
1612,29207,23137,0.7720568606513615
1613,29209,26170,0.8126824420843426
1614,29211,5089,0.7579684241882634
1615,29213,40248,0.7788679245283019
1616,29215,20287,0.7800292217779144
1617,29217,15896,0.7512642374403328
1618,29219,24387,0.7500692030879955
1619,29221,19132,0.7593570152808097
1620,29223,10715,0.7924709710820206
1621,29225,26163,0.7226948787359815
1622,29227,1727,0.7954859511745739
1623,29229,13943,0.7410576667552484
1624,29510,251755,0.7884739456425739
1625,30000,765852,0.774045269174209
1626,30001,7386,0.7988319273199221
1627,30003,8597,0.6682471822774971
1628,30005,4542,0.6997380989061778
1629,30007,4350,0.7751247327156094
1630,30009,8092,0.8029370906925978
1631,30011,957,0.825
1632,30013,62697,0.7709247851267107
1633,30015,4262,0.7331842422157234
1634,30017,9042,0.7728865715018378
1635,30019,1383,0.7898343803540834
1636,30021,7097,0.7915458398393933
1637,30023,7540,0.8109270810927081
1638,30025,2211,0.7650519031141868
1639,30027,9246,0.7980321077162092
1640,30029,69674,0.7662546190392399
1641,30031,70780,0.7907231351870678
1642,30033,927,0.7686567164179104
1643,30035,9163,0.6838570042540488
1644,30037,692,0.7828054298642534
1645,30039,2555,0.8298148749594024
1646,30041,11786,0.7322316103379721
1647,30043,8775,0.7693319305628616
1648,30045,1645,0.793918918918919
1649,30047,21465,0.7467125860989355
1650,30049,49019,0.7732313273917502
1651,30051,1825,0.7802479692176144
1652,30053,15791,0.8021029105501092
1653,30055,1371,0.7906574394463668
1654,30057,6327,0.8226498504745807
1655,30059,1526,0.8069804336329984
1656,30061,3465,0.820506748756808
1657,30063,87471,0.8002909450223699
1658,30065,3604,0.7941824592331423
1659,30067,12550,0.8026349449987209
1660,30069,381,0.771255060728745
1661,30071,3269,0.7686339054784858
1662,30073,4617,0.750365675280351
1663,30075,1380,0.7917383820998278
1664,30077,5808,0.8265262558702149
1665,30079,970,0.8227311280746396
1666,30081,31388,0.7805630160151199
1667,30083,7463,0.7657500513030987
1668,30085,7114,0.6823980815347722
1669,30087,6501,0.7041048413300119
1670,30089,9059,0.7937439761675282
1671,30091,2726,0.8055555555555556
1672,30093,27016,0.7899415204678363
1673,30095,7023,0.7703191839420862
1674,30097,2811,0.7699260476581758
1675,30099,4659,0.7671661452329985
1676,30101,4221,0.7928249436513899
1677,30103,584,0.8133704735376045
1678,30105,5662,0.7683539150495319
1679,30107,1655,0.7633763837638377
1680,30109,800,0.7866273352999017
1681,30111,112932,0.763198442948666
1682,30113,0,0.0
1683,31000,1367120,0.748556813869918
1684,31001,23847,0.7603303150108405
1685,31003,5111,0.7645474943904264
1686,31005,335,0.7282608695652174
1687,31007,536,0.7768115942028986
1688,31009,361,0.7552301255230126
1689,31011,4201,0.7631244323342417
1690,31013,8459,0.7480544747081712
1691,31015,1648,0.7851357789423535
1692,31017,2464,0.7834658187599364
1693,31019,35033,0.75990195653117
1694,31021,5314,0.7748614756488772
1695,31023,6315,0.7522334723049434
1696,31025,18848,0.7467216037399469
1697,31027,6602,0.745820153637596
1698,31029,3022,0.761976802824004
1699,31031,4448,0.7785751794153685
1700,31033,7604,0.7605521104220844
1701,31035,4892,0.7477835524304494
1702,31037,7452,0.7087018544935806
1703,31039,6857,0.750300908195645
1704,31041,8353,0.7635981351128988
1705,31043,14688,0.699228791773779
1706,31045,7416,0.8076671749074276
1707,31047,17377,0.7143385677875524
1708,31049,1533,0.7897990726429676
1709,31051,4463,0.7438333333333333
1710,31053,27923,0.7610313155814777
1711,31055,382391,0.7394770938485042
1712,31057,1562,0.7778884462151394
